order_id,bank_to,amount3,k_symbol
42116,UV,2,Household
42117,EF,1,Household
42119,MN,2,Loan
42120,AB,0,Household
42121,OP,2,Household
42200,UV,0,Loan
42201,YZ,2,Household
42221,MN,1,Loan
42234,KL,2,Household
42235,CD,1,Loan
42274,UV,0,Loan
42275,ST,1,Household
42276,OP,2,Household
42286,WX,1,Loan
42322,ST,0,Loan
42360,MN,0,Household
42361,EF,0,Household
42362,YZ,2,Insurance
42363,GH,0,Loan
42392,ST,0,Leasing
42414,KL,0,Loan
42415,CD,2,Household
42420,CD,0,Loan
42431,UV,1,Loan
42432,KL,2,Household
42581,AB,0,Leasing
42584,CD,0,Loan
42585,OP,1,Household
42612,KL,0,Household
42613,ST,0,Household
42614,IJ,1,Loan
42625,ST,1,Household
42626,WX,0,Household
42627,MN,0,Insurance
42628,UV,0,Household
42629,CD,3,Loan
42633,KL,1,Loan
42634,WX,0,Household
42635,MN,2,Household
42674,IJ,0,Leasing
42697,EF,1,Household
42698,YZ,0,Household
42699,CD,0,Loan
42713,OP,2,Loan
42734,IJ,1,Leasing
42743,YZ,1,Loan
42744,UV,1,Household
42763,IJ,0,Loan
42771,AB,2,Household
42772,GH,0,Loan
42779,UV,0,Household
42780,YZ,0,Household
42781,UV,1,Loan
42782,UV,0,Loan
42783,AB,1,Household
42784,AB,0,Household
42785,IJ,0,Insurance
42787,UV,1,Loan
42788,YZ,1,Household
42789,ST,0,Household
42790,AB,3,Insurance
42796,QR,1,Household
42797,QR,1,Household
42798,YZ,2,Loan
42813,QR,1,Loan
42874,AB,0,Household
42875,QR,0,Household
42876,OP,1,Loan
42889,AB,1,Loan
42942,ST,1,Loan
42943,IJ,3,Household
42944,ST,0,Household
42946,CD,3,Household
42947,UV,0,Household
42948,WX,0,Insurance
42949,MN,0,Loan
42965,GH,1,Household
42966,ST,0,Loan
42971,WX,1,Loan
42976,EF,2,Household
42977,QR,0,Household
42978,YZ,0,Insurance
42979,IJ,0,Household
42980,ST,0,Loan
42990,MN,1,Loan
42991,QR,1,Household
42992,WX,0,Household
42993,AB,0,Insurance
43002,CD,1,Loan
43009,GH,0,Loan
43010,OP,2,Household
43011,GH,0,Household
43012,OP,0,Insurance
43023,WX,0,Loan
43025,AB,1,Loan
43026,CD,4,Household
43034,WX,1,Loan
43055,YZ,1,Loan
43056,IJ,0,Household
43057,AB,0,Household
43058,GH,1,Loan
43068,UV,0,Loan
43069,YZ,0,Household
43070,AB,0,Household
43071,KL,2,Loan
43081,ST,1,Loan
43082,WX,1,Household
43083,IJ,0,Loan
43117,YZ,1,Loan
43118,IJ,3,Household
43119,ST,0,Household
43122,IJ,1,Loan
43123,EF,3,Household
43124,EF,1,Household
43182,EF,1,Loan
43183,EF,1,Household
43184,AB,0,Household
43228,CD,0,Loan
43248,WX,2,Loan
43249,GH,3,Household
43294,QR,1,Loan
43295,QR,0,Household
43296,AB,1,Household
43327,GH,1,Loan
43328,IJ,1,Household
43357,QR,2,Loan
43358,ST,0,Household
43359,YZ,1,Household
43361,EF,0,Loan
43375,KL,0,Loan
43405,YZ,2,Loan
43406,KL,0,Household
43407,IJ,0,Household
43408,IJ,2,Insurance
43436,AB,1,Loan
43437,KL,1,Household
43465,ST,1,Loan
43466,GH,1,Household
43467,GH,0,Household
43468,QR,0,Insurance
43469,AB,1,Loan
43470,WX,2,Household
43471,IJ,1,Household
43472,GH,3,Loan
43489,KL,1,Loan
43501,EF,2,Loan
43508,WX,2,Household
43509,WX,0,Loan
43561,YZ,3,Household
43562,OP,0,Loan
43573,OP,1,Loan
43574,EF,2,Household
43600,MN,1,Loan
43601,EF,4,Household
43610,WX,1,Loan
43611,QR,1,Household
43664,KL,1,Loan
43669,MN,0,Loan
43673,ST,0,Loan
43683,WX,1,Loan
43684,QR,3,Household
43685,GH,1,Household
43692,EF,1,Loan
43693,KL,1,Household
43694,QR,1,Loan
43708,EF,1,Loan
43709,OP,3,Household
43737,QR,0,Loan
43738,GH,1,Household
43746,WX,3,Household
43747,AB,0,Loan
43789,KL,0,Leasing
43796,IJ,1,Leasing
43821,WX,0,Household
43822,AB,1,Household
43823,WX,0,Loan
43824,IJ,1,Loan
43825,AB,1,Household
43826,OP,0,Household
43849,OP,1,Loan
43912,UV,0,Loan
43913,EF,3,Household
43914,AB,0,Household
43915,QR,0,Insurance
43945,QR,2,Loan
43962,UV,1,Loan
43972,OP,2,Loan
43973,ST,2,Household
43974,EF,1,Household
44009,EF,1,Loan
44010,QR,0,Household
44011,KL,0,Household
44012,KL,0,Insurance
44027,YZ,1,Household
44028,MN,0,Household
44029,CD,1,Loan
44048,MN,0,Leasing
44049,CD,0,Household
44050,CD,0,Household
44051,WX,4,Insurance
44070,IJ,1,Loan
44071,ST,0,Household
44072,IJ,1,Household
44073,YZ,2,Insurance
44112,AB,1,Household
44113,KL,0,Loan
44226,WX,0,Loan
44232,WX,1,Loan
44233,WX,3,Household
44247,QR,1,Loan
44249,OP,1,Loan
44250,MN,2,Household
44251,MN,1,Household
44272,EF,1,Leasing
44297,CD,0,Household
44298,ST,0,Household
44299,GH,2,Loan
44321,UV,2,Loan
44322,GH,0,Household
44323,UV,2,Household
44324,YZ,0,Insurance
44325,ST,0,Household
44328,CD,2,Loan
44330,WX,2,Loan
44345,YZ,0,Loan
44355,GH,2,Loan
44356,EF,0,Household
44357,WX,0,Household
44358,EF,2,Insurance
44373,OP,1,Loan
44408,YZ,2,Loan
44412,EF,1,Loan
44413,QR,3,Household
44435,UV,1,Household
44436,UV,0,Household
44437,ST,0,Loan
44523,AB,2,Loan
44524,QR,0,Household
44525,CD,1,Household
44536,UV,0,Household
44537,GH,1,Household
44538,WX,0,Loan
44562,MN,1,Loan
44563,WX,0,Household
44564,CD,0,Household
44565,OP,0,Insurance
44566,MN,1,Household
44578,GH,1,Loan
44598,IJ,1,Loan
44599,YZ,4,Household
44611,EF,1,Loan
44634,EF,1,Loan
44665,CD,3,Household
44666,WX,2,Loan
44698,KL,1,Loan
44699,KL,4,Household
44732,UV,2,Household
44733,UV,0,Loan
44743,CD,1,Household
44744,GH,0,Loan
44765,CD,2,Loan
44769,EF,2,Household
44770,IJ,0,Loan
44771,OP,2,Loan
44772,MN,1,Household
44773,GH,2,Household
44774,OP,0,Insurance
44775,YZ,0,Household
44836,AB,0,Household
44837,AB,0,Household
44838,AB,0,Insurance
44839,UV,0,Household
44840,ST,1,Loan
44850,GH,1,Loan
44851,ST,1,Household
44852,GH,0,Household
44853,CD,0,Insurance
44854,ST,2,Household
44894,AB,0,Loan
44899,AB,2,Loan
44900,WX,3,Household
44901,YZ,0,Household
44902,IJ,0,Household
44903,AB,0,Loan
44909,MN,1,Household
44910,EF,0,Loan
44923,CD,0,Household
44924,QR,1,Household
44925,MN,0,Insurance
44926,YZ,2,Loan
44966,MN,1,Loan
44983,UV,1,Loan
44984,YZ,2,Household
44985,AB,0,Household
45022,MN,2,Loan
45167,MN,1,Loan
45189,UV,2,Household
45190,OP,2,Loan
45210,ST,2,Loan
45211,GH,3,Household
45212,AB,1,Loan
45213,MN,1,Household
45221,QR,1,Loan
45222,WX,3,Household
45224,UV,1,Loan
45225,MN,0,Household
45226,QR,0,Household
45244,MN,2,Loan
45245,YZ,1,Household
45246,YZ,3,Household
45271,AB,2,Loan
45272,UV,2,Household
45324,MN,0,Household
45325,OP,0,Household
45326,WX,0,Insurance
45327,EF,0,Household
45328,GH,0,Loan
45347,QR,1,Loan
45348,UV,1,Household
45363,UV,1,Loan
45364,CD,0,Household
45365,CD,2,Household
45401,WX,1,Household
45402,YZ,0,Loan
45417,AB,1,Household
45418,QR,2,Loan
45433,EF,1,Loan
45435,IJ,1,Loan
45436,GH,3,Household
45437,GH,0,Household
45438,AB,0,Insurance
45448,UV,0,Loan
45455,EF,1,Loan
45460,IJ,0,Loan
45536,UV,2,Loan
45575,IJ,1,Loan
45576,EF,0,Household
45577,QR,1,Household
45605,IJ,0,Leasing
45606,AB,0,Household
45607,EF,0,Household
45608,KL,0,Loan
45612,QR,1,Loan
45613,YZ,2,Household
45618,AB,0,Loan
45619,CD,0,Household
45620,GH,0,Household
45621,IJ,1,Insurance
45622,WX,1,Household
45666,KL,2,Household
45667,YZ,1,Loan
45669,IJ,1,Loan
45670,AB,3,Household
45688,ST,0,Loan
45704,AB,1,Loan
45717,OP,1,Loan
45776,YZ,1,Loan
45777,CD,0,Household
45778,IJ,3,Household
45793,KL,2,Loan
45800,QR,0,Loan
45801,GH,1,Household
45826,EF,2,Loan
45827,UV,2,Household
45845,KL,1,Leasing
45846,KL,0,Loan
45847,EF,3,Household
45868,MN,0,Loan
45873,QR,0,Loan
45885,UV,2,Loan
45902,QR,2,Household
45903,WX,1,Loan
45922,MN,1,Loan
45923,CD,1,Household
45969,OP,1,Household
45970,UV,1,Loan
45974,YZ,1,Loan
45978,QR,1,Loan
46055,UV,2,Loan
46056,WX,3,Household
46125,CD,2,Loan
46126,AB,3,Household
46127,UV,0,Household
46149,KL,2,Loan
46150,EF,4,Household
46184,KL,0,Household
46185,WX,0,Household
46186,KL,1,Loan
46193,QR,0,Loan
46194,EF,1,Household
46195,AB,0,Household
46196,IJ,0,Insurance
46258,CD,1,Loan
46259,KL,1,Household
46260,YZ,0,Household
46273,YZ,1,Household
46274,CD,0,Loan
46275,YZ,1,Loan
46289,IJ,1,Leasing
46311,KL,2,Loan
46312,GH,3,Household
46328,EF,1,Loan
46329,OP,1,Household
46330,AB,0,Household
46334,YZ,1,Household
46335,MN,0,Household
46336,ST,0,Insurance
46337,KL,0,Household
46338,MN,1,Loan
